"","taxa_id","x","y","zero_ind","contrast","Domain","Phylum","Order","Class","Family","Genus"
"345","Otu01503",-0.133837428152179,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas"
"346","Otu01513",-0.0979747584751228,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter"
"347","Otu01529",0.0484936821900008,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_ge"
"348","Otu01537",-0.113614978302549,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"349","Otu01552",-0.254285099196662,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodovibrionales","Kiloniellaceae","uncultured"
"350","Otu01633",-0.233839114792311,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Ga0077536_fa","Ga0077536_ge"
"351","Otu01640",-0.0586032973057279,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"352","Otu01643",-0.0990320772969938,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Silicimonas"
"353","Otu01645",0.249498841558174,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"354","Otu01679",0.240893105885692,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionales_unclassified","Micavibrionales_unclassified"
"355","Otu01689",0.0182125417888531,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Microcystaceae","SU2_symbiont_group"
"356","Otu01733",-0.126003723965676,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"357","Otu01828",0.553327020472318,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Geminicoccaceae_unclassified"
"358","Otu01848",-0.201646155088437,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"359","Otu01959",0.0188140271994104,0,"No","T1","Bacteria","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge"
"360","Otu02003",-0.138440222795302,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"361","Otu02046",-0.0730509563514231,0,"No","TF","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage"
"362","Otu02179",0.397225090987832,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudooceanicola"
"363","Otu02181",-0.535044217989874,0,"No","T1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"364","Otu02572",-0.0677719469749884,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter"
"365","Otu02859",-0.101164054098854,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Mf105b01"
"366","Otu03052",-0.128507104861873,0,"No","TF","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Algisphaera"
"367","Otu03171",0.137068657589966,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","053A03-B-DI-P58","053A03-B-DI-P58_ge"
"368","Otu03288",-0.150973186384388,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter"
"369","Otu03619",-0.0227384077545735,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"370","Otu03883",-0.395878372865996,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella"
"371","Otu05339",-0.517946404940231,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"372","Otu08460",-0.365413572470769,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
